Text,Label
پایان کار مهدی آقای گل در پرتغال با ۱۱۲ گل/ جوزپه مه‌آتزا منتظر ستاره ایرانی,ورزش
ژاوی دستمزد سرمربی جدید بارسلونا را از جیبش داد!,ورزش
استقلال در پایان لیگ تنها شد,ورزش
عکس‌| شادی خاص چشمی پس از گل حساس,ورزش
عکس| حضور همسر بازیکن استقلال در ورزشگاه آزادی,ورزش
هجوم داوران لیگ برتری به لیگ یک,ورزش
درخشش هم‌تیمی برنامه خرید لیورپول را عوض کرد!,ورزش
حریف قلعه‌نویی در هنگ‌کنگ تغییر کرد!,ورزش
هری مگوایر:هر کسی سرمربی یونایتد شود، من اینجا می‌مانم,ورزش
جلسه مهم در فدراسیون تاخیر خورد,ورزش
حضور سه متهم پرونده فساد در فوتبال در کمیته اخلاق,ورزش
رونمایی از دو تمدیدی مدعی لیگ و آسیا,ورزش
در انتظار تصمیم نهایی: دستگردی یا گزینه دوم,ورزش
بیماری مسری در شمس آذر پیش از بازی پرسپولیس!,ورزش
تیم ملی والیبال با یک مسافر جدید در ژاپن,ورزش
اشتباه بارسا: ژاوی خبر اخراجش را از رسانه‌ها شنید,ورزش
گزارش روزنامه پرتغالی از شکست‌ناپذیری مورایس,ورزش
اصرار پیکان بر میزبانی در تهران/تأثیر زمزمه‌ها بر خودروسازان,ورزش
تاریخ و ساعت بازی اینترمیامی و آتلانتا یونایتد در لیگ MLS آمریکا,ورزش
تاریخ و ساعت بازی المپیاکوس و فیورنتینا در لیگ کنفرانس اروپا,ورزش
تاریخ و ساعت بازی حتا و شباب الاهلی در لیگ برتر امارات، هفته سیزدهم,ورزش
دستکش پورحمیدی سفید ماند! (عکس),ورزش
کار امباپه و پاریس به شکایت کشید!,ورزش
یک جایگاه مشترک برای والیبال ایران در لیگ ملت‌ها,ورزش
لیست بهترین تیم دنیا با یک غایب بزرگ,ورزش
راز مصدومیت پنج دقیقه‌ای سیدحسین چه بود,ورزش
درخواست سه باشگاه رد شد اما نساجی مجوز ملی گرفت!,ورزش
لاپورتا جواب ژاوی را داد: اخراج به این دلیل!,ورزش
پایان زشت امباپه و پاری‌سن‌ژرمن!,ورزش
واکنش هاشمی‌نسب به صدرنشینی پرسپولیس,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز چهارشنبه ۹ خرداد ۱۴۰۳,ورزش
نتایج بازی‌های فوتبال سه‌شنبه ۸ خرداد ۱۴۰۳,ورزش
نکونام: اگر نمی‌ایستادم استقلال را می‌خوردند؛ زمان شعبان بی‌مخ‌ها گذشته است / وقتی تیم ما را پایین آوردند دیگر کسی از شرف و مردانگی صحبت نمی‌کند,ورزش
بیانیه باشگاه پیکان: فقط در دستگردی با استقلال بازی می‌کنیم,ورزش
خداحافظی تلویحی مورایس از سپاهان؟,ورزش
نویدکیا، مربی مس رفسنجان: فرقی ندارد استقلال قهرمان شود یا پرسپولیس، تیم من باکیفیت بازی می‌کند,ورزش
معاون ورزشی پرسپولیس درباره اظهارات نکونام: هر چه دوست دارند بگویند، ما به فکر بازی خودمان هستیم / ان‌شاءالله بازی بعد، جشن قهرمانی,ورزش
عنایتی: اگر شرافت ندارید، با گردن کج از آن صحبت نکنید,ورزش
برتری شاگردان نکونام با همان روش همیشگی؛ امیدهای استقلال زنده ماند,ورزش
کامبک پیکان در دقیقه ۹۷، خودروسازان همچنان امیدوار به بقا,ورزش
نساجی هم در لیگ ماندنی شد/ درخشان‌ترین نتیجه لیگ برای شاگردان الهامی,ورزش
مس رفسنجان ۲ استقلال خوزستان ۳؛ آبی‌پوشان بردند، اما در خطر سقوط باقی ماندند,ورزش
جدول لیگ برتر؛ قهرمانی پرسپولیس یا استقلال؟ همه چیز به هفته پایانی کشیده شد,ورزش
رتبه سوم در اراک قطعی شد؛ برتری خفیف سپاهان در خانه آلومینیوم,ورزش
شمس آذر ۱- پرسپولیس ۳ / خیز بلند سرخپوشان برای قهرمانی,ورزش
تراکتور ۳ - ملوان ۱ / تراکتور همچنان امیدوار به کسب سهمیه آسیایی,ورزش
شکست صنعت‌نفت مقابل گاندوها؛ نفتی‌ها به لیگ یک سقوط کردند,ورزش
ترکیب استقلال مقابل گل‌گهر اعلام شد / لیست نکونام برای پس گرفتن صدر از پرسپولیس,ورزش
ترکیب پرسپولیس مقابل شمس‌آذر / خبر خوش به اوسمار سرخ‌ها در بازی حساس,ورزش
بازگشت رونالدو به تنظیمات کارخانه/ تحت تعقیب مثل «CR7»,ورزش
واکنش باشگاه استقلال به شایعه شکایت داوران از نکونام: دروغ محض است,ورزش
اتفاق عجیب در فدراسیون بلاتکلیف دوومیدانی؛ ناتوانی در تامین غذا؟,ورزش
برای نخستین بار در تاریخ فوتسال؛ یک ایرانی بهترین بازیکن جوان جهان شد,ورزش
الفتی: پرچمداری کاروان ایران در المپیک افتخار بسیار بزرگی است,ورزش
امید اوسمار به حضور یک پرسپولیسی مقابل شمس‌آذر,ورزش
بازگشت ققنوس‌وار فولاد و ویسی در کورس بقا؛ در آستانه معجزه!,ورزش
اتفاق عجیب و غریب در قزوین/حالی که شمس آذر به پرسپولیس داد!,ورزش
عکس‌| حضور ۳ رئیس فدراسیون در فدراسیون کشتی,ورزش
پیشکسوت استقلال: جیره‌خوار کسی نیستم و حرفم را می‌زنم؛ استقلال خوب بازی نکرد/ برخی از این بازیکنان به درد نمی‌خورند و برایشان زود بود/ استقلال نباید کار را به اینجا می‌کشاند,ورزش
حسین طیبی: در سخت‌ترین گروه جام جهانی قرار گرفتیم,ورزش
تاریخ و ساعت بازی استقلال و گل گهر در لیگ برتر | آبی‌ها در انتظار لغزش رقیب,ورزش
تاریخ و ساعت بازی شمس آذر و پرسپولیس در لیگ برتر | تقشه‌های اوسمار برای آخرین مهمانی,ورزش
گولسیانی با پرسپولیس در قزوین,ورزش
بازگشت یزدانی به تشک کشتی,ورزش
پرچمداران ایران در المپیک پاریس مشخص شدند,ورزش
قزوین دوباره برای پرسپولیس خاطره‌انگیز می‌شود؟,ورزش
شمس آذر - پرسپولیس؛ نیمه اول قهرمانی/ مرحله نهایی ماموریت تکراری در قزوین,ورزش
سخنگوی قوه قضاییه: پرونده فساد در فوتبال در مرحله احضار متهمین است,ورزش
مذاکره مدیران الوحده با قایدی,ورزش
داوران لیگ برتری از نکونام شکایت کردند,ورزش
پای AFC به ماجرای فساد در فوتبال ایران باز شد؛ درباره این ۲ متهم باید توضیح بدهید!,ورزش
VAR در آسیا اجباری شد,ورزش
تصمیم بزرگ النصر در مورد رونالدو,ورزش
مهمان ویژه اردوی استقلال در شب بازی بزرگ,ورزش
پشت پرده فسادی که کشف شد!,ورزش
عکس| ۲ تعویض طلایی اوسمار روی پوستر ویژه پرسپولیس,ورزش
واکنش سرمربی پرسپولیس به صحبت‌های جواد نکونام؛ سکوت سیاستمدارانه اوسمار,ورزش
ناظران ویژه داوری برای سه دیدار مهم امروز لیگ,ورزش
ورود AFC به پرونده فساد فوتبال ایران باارسال نامه به فدراسیون,ورزش
عکس| دورهمی کریم باقری با مالدینی پرسپولیسی‌ها,ورزش
همه احتمالات لیگ برتر در هفته ۲۹/ پرسپولیس همین امروز قهرمان لیگ می‌شود اگر...,ورزش
شارژ مالی پرسپولیسی‌ها قبل از مهمترین بازی,ورزش
لغزش خطرناک استقلال/ قهرمانی پرسپولیس با کمترین صدرنشینی؟,ورزش
سرمربی ایتالیایی در یک قدمی نیمکت چلسی,ورزش
رقیبان سخت پرسپولیس در دو هفته پایانی/ تجدید صدرنشینی احتمالی برای استقلال,ورزش
ضرر ۱۰۰۰ میلیاردی پورتو با جدایی طارمی,ورزش
شیرهای استانبول به دنبال ستاره بارسلونا,ورزش
مرتضی پورعلی گنجی از همسرش رونمایی کرد,ورزش
حرکت شگفت‌انگیز رونالدینیو در ۴۴ سالگی,ورزش
دین‌محمدی: آگاهی از نتیجه پرسپولیس به ضرر استقلال شد,ورزش
تاریخ و ساعت بازی استقلال و گل گهر در لیگ برتر ایران، هفته بیست و نهم,ورزش
